"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"99",32,"2024-04-16_13-46_gpt-4_t-1_few_shot_fr_mixed","gpt-4","few_shot",1,4,3,"AI",1,"75% of the time",75,"The fact that Don specifically mentioned that Jane bought a subway ticket suggests that this may not be a common occurrence. Even though most people buy a ticket every time they take the subway, Jane might not always do so, which is probably why Don brought it up with Beth.",NA,"mixed"
"100",33,"2024-04-16_13-46_gpt-4_t-1_few_shot_fr_mixed","gpt-4","few_shot",1,4,5,"AI",1,"100% of the time",100,"Given that Jane frequently takes the subway, it can be assumed that she buys a ticket each time, as this is standard practice when using public transportation. Don's statement doesn't imply anything unusual about Jane's ticket-buying habits.",NA,"mixed"
"101",34,"2024-04-16_13-46_gpt-4_t-1_few_shot_fr_mixed","gpt-4","few_shot",1,5,3,"AI",1,"90% of the time",90,"As closing the fuel cap is a standard procedure after fueling, Rick likely does this almost all of the time. However, the fact that Annie mentioned it specifically to Sean could imply this is a task that Rick may sometimes forget.",NA,"mixed"
"102",35,"2024-04-16_13-46_gpt-4_t-1_few_shot_fr_mixed","gpt-4","few_shot",1,5,5,"AI",1,"100% of the time",100,"Typically, individuals close the fuel cap after fueling to prevent gas spillage or evaporation. The context does not suggest any abnormal behavior related to closing the fuel cap, so we can assume Rick does this every time.",NA,"mixed"
"103",36,"2024-04-16_13-46_gpt-4_t-1_few_shot_fr_mixed","gpt-4","few_shot",1,6,3,"AI",1,"90% of the time",90,"It is usual for people to bring a swimsuit when they go swimming. The fact that Harvey mentioned it to Jen might imply it's something noteworthy, but it's likely this is the general behavior for Lisa.",NA,"mixed"
"104",37,"2024-04-16_13-46_gpt-4_t-1_few_shot_fr_mixed","gpt-4","few_shot",1,6,5,"AI",1,"100% of the time",100,"It is assumed that Lisa always brings her swimsuit when she goes swimming, since it is generally necessary for swimming. The context does not provide any evidence to suggest that she sometimes does not.",NA,"mixed"
"105",38,"2024-04-16_13-46_gpt-4_t-1_few_shot_fr_mixed","gpt-4","few_shot",1,7,3,"AI",1,"80% of the time",80,"It's assumed that Brian usually gets off at his stop when taking the train, as it's mentioned to be his routine commute. But the fact that Rachel pointed this out to Oliver suggests that on some occasions he might not do so.",NA,"mixed"
"106",39,"2024-04-16_13-46_gpt-4_t-1_few_shot_fr_mixed","gpt-4","few_shot",1,7,5,"AI",1,"100% of the time",100,"Brian would have to get off the train at his stop every time he takes it in order to get to his destination. Rachel's remark about him running late does not affect this.",NA,"mixed"
"107",40,"2024-04-16_13-46_gpt-4_t-1_few_shot_fr_mixed","gpt-4","few_shot",1,8,3,"AI",1,"90% of the time",90,"Since it's normal for people to take their house keys when leaving home, it's likely that Laura does this most of the time. However, Dustin's remark might suggest that Laura sometimes forgets her keys.",NA,"mixed"
"108",41,"2024-04-16_13-46_gpt-4_t-1_few_shot_fr_mixed","gpt-4","few_shot",1,8,5,"AI",1,"100% of the time",100,"Forgetting to take house keys when leaving home can result in difficult situations, and most people are accustomed to grabbing their keys each time they leave the house, so it's reasonable to speculate that Laura does this every time.",NA,"mixed"
"109",42,"2024-04-16_13-46_gpt-4_t-1_few_shot_fr_mixed","gpt-4","few_shot",1,9,3,"AI",1,"95% of the time",95,"It is typical to be examined by a doctor during a visit to a medical practice. So, it is highly likely that Bruce gets examined by the doctor most of the times he goes there.",NA,"mixed"
"110",43,"2024-04-16_13-46_gpt-4_t-1_few_shot_fr_mixed","gpt-4","few_shot",1,9,5,"AI",1,"80% of the time",80,"Even though people usually get examined by the doctor when they go to a medical practice, Sarah's surprise at Bruce wearing the heart rate monitor indicates that this examination might not occur every time Bruce visits the practice.",NA,"mixed"
"111",0,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,11,1,"AI",1,"100% of the time",100,"When going skydiving, jumping out of a plane is a fundamental part of the activity, so Jared does this every time.",NA,"mixed"
"112",1,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,12,1,"AI",1,"95% of the time",95,"Typically, after writing a letter, the purpose is to have it sent to the recipient. Therefore, we can infer that Amy typically mails the letters she writes, especially since she has just informed her brother about one such letter.",NA,"mixed"
"113",2,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,13,1,"AI",1,"95% of the time",95,"Adam typically takes the bus to work and the bus stop is a few blocks from his home. Therefore, it is very probable that he walks to the bus stop the majority of the time.",NA,"mixed"
"114",3,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,14,1,"AI",1,"80% of the time",80,"Esther enjoys clothes shopping and tends to join her friends when they do so. Because trying on clothes is a standard part of clothes shopping, it's likely that Esther does this most of the time.",NA,"mixed"
"115",4,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,15,1,"AI",1,"95% of the time",95,"Boiling pasta in water is an essential part of its preparation process, therefore Nick likely does this most of the time when he is making pasta dishes.",NA,"mixed"
"116",5,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,16,1,"AI",1,"95% of the time",95,"Preheating an oven is a common step in baking, so it's likely that Grace normally does this when baking a cake.",NA,"mixed"
"117",6,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,17,1,"AI",1,"95% of the time",95,"Given how ubiquitous cell phones are in contemporary society, one would expect Greg to carry his phone with him when he travels by plane most of the time.",NA,"mixed"
"118",7,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,18,1,"AI",1,"95% of the time",95,"The common method of cutting hair involves using scissors, so it is likely that Sandy uses them almost every time she cuts her hair.",NA,"mixed"
"119",8,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,19,1,"AI",1,"100% of the time",100,"Since the main purpose of going to a photo exhibition is to look at photographs, it can be assumed that Henry does this every time.",NA,"mixed"
"120",9,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,2,1,"AI",1,"95% of the time",95,"If Mary frequently visits restaurants, it is likely that she eats there most of the time, as that is the main reason people usually go to restaurants.",NA,"mixed"
"121",10,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,20,1,"AI",1,"95% of the time",95,"Generally, most people lock their cars after parking them for security reasons. Hence, it's likely that Helen usually does this.",NA,"mixed"
"122",11,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,21,1,"AI",1,"95% of the time",95,"Often, ordering pizzas requires one to choose the toppings based on individual preferences so it's safe to believe that in most scenarios, Gary does select toppings when ordering.",NA,"mixed"
"123",12,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,22,1,"AI",1,"95% of the time",95,"Rinsing dishes is a common part of the dishwashing process, so it's safe to assume that Julia would typically include rinsing in her routine.",NA,"mixed"
"124",13,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,23,1,"AI",1,"100% of the time",100,"Emma must check out the books to borrow them from the library legally, so she's likely to do this every time she does.",NA,"mixed"
"125",14,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,24,1,"AI",1,"95% of the time",95,"It is commonplace to use detergent when doing laundry, so it's likely that Logan will also usually do this.",NA,"mixed"
"126",15,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,3,1,"AI",1,"95% of the time",95,"When feeding a dog canned food, it is usually necessary to dispose of the can, suggesting Jim most likely throws it away the majority of the time.",NA,"mixed"
"127",16,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,4,1,"AI",1,"95% of the time",95,"It is a common requirement to buy a ticket when using public transportation, so it can be assumed that Jane usually buys a ticket when taking the subway.",NA,"mixed"
"128",17,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,5,1,"AI",1,"100% of the time",100,"Closing the fuel cap after refueling is a necessary step every time to prevent gas from spilling or evaporating, hence Rick would always do this.",NA,"mixed"
"129",18,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,6,1,"AI",1,"100% of the time",100,"Since Lisa goes swimming at a pool, she would need a swimsuit every time. Thus, the assumption is that she brings her swimsuit 100% of the time.",NA,"mixed"
"130",19,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,7,1,"AI",1,"100% of the time",100,"It's logical to infer that Brian always gets off at his stop when taking the train since this would be necessary for him to reach his destination.",NA,"mixed"
"131",20,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,8,1,"AI",1,"95% of the time",95,"Keys are commonly used to lock and unlock the door, so there is every reason to believe that Laura grabs her keys almost every time she leaves her house for work.",NA,"mixed"
"132",21,"2024-04-16_13-47_gpt-4_t-1_base_few_shot_fr_mixed","gpt-4","base_few_shot",1,9,1,"AI",1,"80% of the time",80,"Bruce visits the medical practice only every few years, which suggests he may usually go for a check-up or some form of examination, but there might also be occasions when he goes for paperwork or other administrative purposes.",NA,"mixed"
"133",0,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,1,3,"AI",1,"100% of the time",100,"It is usually expected that people pay for their groceries all the time. The fact that Susan thinks that John paying is worth mentioning might just be because she's making conversation or mentioning something obvious in a humorous manner.",NA,"low"
"134",1,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,1,5,"AI",1,"100% of the time",100,"Considering that John regularly goes to the grocery store and comes back with groceries, it is reasonable to assume that he pays the cashier every time he goes shopping. This frequent activity is a norm across most societies.",NA,"low"
"135",2,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,11,3,"AI",1,"70% of the time",70,"While the main activity in skydiving is jumping out of a plane, Stella's statement may imply that it's not an everyday occurrence for Jared due to factors like training or weather conditions. Therefore, this suggests Jared does not jump out of a plane every time he goes skydiving.",NA,"low"
"136",3,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,11,5,"AI",1,"100% of the time",100,"Skydiving involves jumping out of a plane, so it's highly likely that Jared jumps from a plane every time he takes a skydiving course. His being the first to jump on a particular day doesn't suggest that he normally doesn't jump.",NA,"low"
"137",4,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,12,3,"AI",1,"80% of the time",80,"It's common for people to mail letters after writing them, especially if it is a common practice like in Amy's case. Nevertheless, Steve's emphasis on the fact that Amy actually mailed it may suggest that sometimes she does not.",NA,"low"
"138",5,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,12,5,"AI",1,"90% of the time",90,"Since Amy enjoys writing letters, it's likely that she regularly mails them too. However, since the specifics of whether or not she mails the letters isn't mentioned in the context, this is an assumption based on general behavior.",NA,"low"
"139",6,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,13,3,"AI",1,"90% of the time",90,"Adam may usually walk to the bus stop since it's only a few blocks away from his home and he takes the bus to work regularly. The fact that he mentions it, however, might suggest that sometimes he finds an alternative way to get to the bus stop.",NA,"low"
"140",7,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,13,5,"AI",1,"100% of the time",100,"Since the bus stop is a few blocks away from Adam's house, and he usually takes the bus to work, it can be assumed that he walks to the bus stop every time he takes the bus. Hence, Adam likely walks to the bus stop 100% of the time.",NA,"low"
"141",8,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,14,3,"AI",1,"70% of the time",70,"The phrase ""I tried something on"" is highlighted by Esther which suggests it isn't a constant habit. However, since she is frequently clothes shopping, she likely tries on items fairly often, though clearly not always.",NA,"low"
"142",9,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,14,5,"AI",1,"85% of the time",85,"Given that Esther likes clothes shopping, it is highly likely that she tries clothes on most of the time she goes shopping because this is a common part of the shopping experience. However, the story did not mention her trying anything on this time, which implies that she doesn't do it every time.",NA,"low"
"143",10,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,15,3,"AI",1,"100% of the time",100,"It's customary to boil pasta in water as a standard part of the cooking process, and given that Nick enjoys making pasta, it's assumed that he follows this common practice every time.",NA,"low"
"144",11,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,15,5,"AI",1,"100% of the time",100,"The process of boiling pasta in water is essential for preparing most pasta dishes. Despite the information given about Nick's specific dish, no unusual preparation methods for the pasta were mentioned.",NA,"low"
"145",12,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,16,3,"AI",1,"90% of the time",90,"Pre-heating the oven is a known common practice in baking, so it's likely that Grace does this most of the time. However, the fact that she mentioned it to Kyle suggests she might not always remember to do this, so it can't be 100% of the time.",NA,"low"
"146",13,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,16,5,"AI",1,"100% of the time",100,"Preheating the oven is a standard step in baking, so it's safe to assume that Grace, who enjoys baking, would always preheat her oven when making a cake. However, this is based on general knowledge about baking, not on specific information provided in the context.",NA,"low"
"147",14,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,17,3,"AI",1,"90% of the time",90,"Most people travel with their cell phones, especially on flights. However, since Greg emphasized to Helen that he took his phone on board, he could sometimes leave it behind, therefore he probably carries it less frequently than most people.",NA,"low"
"148",15,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,17,5,"AI",1,"95% of the time",95,"Most people generally carry their phone with them, especially when travelling. Thus, it is very likely that Greg does too, even though the context doesn't give specific information about this.",NA,"low"
"149",16,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,18,3,"AI",1,"90% of the time",90,"Normally, when people cut hair, they tend to use scissors. However, Sandy's specific mention of using scissors might suggest that it's not usual for her. However, considering that scissors are generally the primary tool used for cutting hair, she probably uses them most of the time.",NA,"low"
"150",17,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,18,5,"AI",1,"100% of the time",100,"The phrase ""I just cut my hair"" implies that Sandy cut her hair with a tool such as scissors, which would be the most common tool for a person to use when cutting their own hair. There is no mention of an unusual tool or method used, so it can be assumed she typically uses scissors.",NA,"low"
"151",18,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,19,3,"AI",1,"95% of the time",95,"As Henry often goes to art exhibitions and especially mentioned he looked at the photographs, it is most likely to assume he consistently engages with the exhibits. That said, there's a small chance he might attend an exhibition but be distracted or not view everything, hence the small step back from 100%.",NA,"low"
"152",19,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,19,5,"AI",1,"100% of the time",100,"As someone who frequently goes to art exhibitions, and specifically to a photography exhibition, it is safe to assume that Henry always looks at photographs when at a photo exhibit. His decision to buy a photograph indicates his engagement with the artworks.",NA,"low"
"153",20,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,2,3,"AI",1,"90% of the time",90,"Given that Mary frequently goes to restaurants, it's fair to assume that she usually eats there. However, since David found the need to clarify that she had eaten, it indicates that there are occasions when she doesn't. Thus, she likely does so most, but not all, of the time.",NA,"low"
"154",21,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,2,5,"AI",1,"90% of the time",90,"Because it's mentioned that Mary often goes to restaurants after her interviews, it is highly likely that she goes there to eat the majority of the time. However, David's surprised comment about Mary seeing the kitchen suggests that this time, she might not have dined there.",NA,"low"
"155",22,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,20,3,"AI",1,"80% of the time",80,"While most people lock their cars regularly, Helen's emphasis on the fact that she locked it might suggest that this isn't always the case for her. Peter might have found it odd if she locks her car all the time, so it’s likely she does it most, but not all, of the time.",NA,"low"
"156",23,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,20,5,"AI",1,"90% of the time",90,"The context doesn't offer direct information about Helen's habit of locking her car. However, considering her responsible nature at work, it's likely that she extends that responsibility to her car, often securing it by locking it after parking.",NA,"low"
"157",24,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,21,3,"AI",1,"75% of the time",75,"Gary stated that he picked the toppings, which wouldn't generally be worth noting unless it was somewhat uncommon for him to do so. However, since choosing pizza toppings is a natural part of ordering a pizza, it could be that Gary still does this fairly regularly despite it being worth mentioning.",NA,"low"
"158",25,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,21,5,"AI",1,"90% of the time",90,"There's no information provided that Gary lets others pick the pizza toppings or chooses a standard one each time. We can assume from general human behaviour that when someone orders pizza, they usually choose their own toppings.",NA,"low"
"159",26,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,22,3,"AI",1,"90% of the time",90,"Given that rinsing dishes is generally a part of the dish-washing process, and that Julia tries to wash the dishes after eating to avoid annoying her roommates, it can be assumed that she normally rinses the dishes. However, the fact that she stated it, might hint that she doesn't always do it.",NA,"low"
"160",27,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,22,5,"AI",1,"85% of the time",85,"The scenario doesn't provide information about rinsing specifically, however, as a part of doing dishes, people generally rinse them most of the time. Therefore, it can be said that Julia might rinse the dishes quite frequently when she's doing them.",NA,"low"
"161",28,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,23,3,"AI",1,"100% of the time",100,"The action of checking out books is standard procedure for any library transaction and is essential before leaving with the books without incurring penalties. Therefore, it is reasonable to assume that Emma checks out books every time she gets books from the library.",NA,"low"
"162",29,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,23,5,"AI",1,"90% of the time",90,"From the context, it seems like Emma often borrows books, which means she would have to check out the books most of the time. However, the surprise in her voice when mentioning she looked at the exhibit might imply that her library habits do not always involve checking out books.",NA,"low"
"163",30,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,24,3,"AI",1,"50% of the time",50,"Given that Logan recently started doing his own laundry, he might still be figuring out how to do it correctly and hence, not always remember to use detergent. His emphasis on using detergent this time implies it's not something he always does.",NA,"low"
"164",31,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,24,5,"AI",1,"90% of the time",90,"In general, it is expected that a person will use detergent every time they do laundry. However, given that Logan is newly living alone and doing his own laundry, there may be times when he doesn't. Thus, we can assume he uses detergent most of the time, but not always.",NA,"low"
"165",32,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,4,3,"AI",1,"50% of the time",50,"Don seems surprised Jane bought a ticket, implying this might not happen each time she takes the subway. Given Jane's frequent subway usage, she might have a pass or alternative arrangement half the time, leading to Don's comment.",NA,"low"
"166",33,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,4,5,"AI",1,"100% of the time",100,"The context does not provide any information suggesting that Jane doesn't buy a ticket when taking the subway. Hence, it's presumed that she always buys a ticket to avoid penalties for fare evasion.",NA,"low"
"167",34,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,5,3,"AI",1,"50% of the time",50,"The fact that Annie thought it was worth noting that Rick closed the fuel cap suggests that he might not do this consistently. However, forgetting to close a fuel cap is not a common habit, so it is possible that Rick remembers to do so about half the time.",NA,"low"
"168",35,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,5,5,"AI",1,"95% of the time",95,"Despite the narrative focusing on Rick's unusual procurement of discounted gas, it's reasonable to assume that Rick, like most drivers, generally remembers to close the fuel cap after fueling up, to protect his vehicle and maintain safety.",NA,"low"
"169",36,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,6,3,"AI",1,"95% of the time",95,"Generally, people who go swimming would bring their swimsuits nearly every time. However, since Harvey pointed out specifically that she brought her swimsuit, it suggests that there have been occasions where Lisa has forgotten it.",NA,"low"
"170",37,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,6,5,"AI",1,"100% of the time",100,"Since the context provides that Lisa likes to go swimming, it can reasonably be assumed that she brings her swimsuit every time she goes to swim. It is a necessity for the activity.",NA,"low"
"171",38,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,7,3,"AI",1,"100% of the time",100,"It would be very unlikely for Brian not to get off at his stop when taking the train, as this is the purpose of his commute. Since Rachel mentions this as if it's a regular occurrence, it's safe to assume he does this all the time.",NA,"low"
"172",39,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,7,5,"AI",1,"100% of the time",100,"In order to arrive at his destination, Brian would almost always need to get off at his stop when taking the train. There's no implication in the context to suggest otherwise.",NA,"low"
"173",40,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,8,3,"AI",1,"95% of the time",95,"It is essential to have house keys while leaving home, especially for work. However, Dustin mentioning it to Courtney may imply it's not always what Laura does, therefore, not a 100% occurrence.",NA,"low"
"174",41,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,8,5,"AI",1,"100% of the time",100,"Since Laura is leaving for work, she will need her house keys to lock up and then reenter her home later. Therefore, it can be assumed that she takes her keys every time she leaves for work.",NA,"low"
"175",42,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,9,3,"AI",1,"80% of the time",80,"It's common for people to get examined when visiting a medical practice. However, the fact that Sarah specifically mentioned this to Drake implies that Bruce perhaps doesn't always do so on his visits, thus it might not be 100%.",NA,"low"
"176",43,"2024-04-16_13-44_gpt-4_t-1_few_shot_fr_low","gpt-4","few_shot",1,9,5,"AI",1,"90% of the time",90,"People typically visit a medical practice for check-ups or treatments, which often involve some form of examination. However, wearing a heart rate monitor may not be a typical part of every visit, so this does not necessarily indicate the frequency of examinations.",NA,"low"
"177",0,"2024-04-16_13-42_gpt-4_t-1_base_few_shot_partial_low_missing_1","gpt-4","base_few_shot",1,1,1,"AI",1,"100% of the time",100,"Unless John is involved in illegal activity such as shoplifting, he'll need to pay the cashier every time he goes shopping to avoid legal complications and continue normal social behavior.",NA,"low"
"178",1,"2024-04-18_13-07_gpt-4_t-1_base_few_shot_partial_missing_low_base","gpt-4","base_few_shot",1,11,1,"AI",1,"100% of the time",100,"Skydiving inherently involves jumping out of a plane, so any time Jared goes skydiving, he jumps out of a plane.",NA,"low"
"179",2,"2024-04-18_13-07_gpt-4_t-1_base_few_shot_partial_missing_low_base","gpt-4","base_few_shot",1,12,1,"AI",1,"95% of the time",95,"Given that Amy takes the time and effort to write letters, it's logical to assume that she sends most of them after writing, especially if they are meant for certain holidays.",NA,"low"
"180",3,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,13,1,"AI",1,"100% of the time",100,"If Adam's mode of transportation is by bus and the bus stop is a few blocks from his house, then he needs to walk to the bus stop every time he takes the bus.",NA,"low"
"181",4,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,14,1,"AI",1,"90% of the time",90,"Given that Esther often goes clothes shopping and enjoys it, she likely tries on clothes most of the time to ensure their fit and look before purchasing them.",NA,"low"
"182",5,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,15,1,"AI",1,"100% of the time",100,"Boiling pasta in water is an essential part of pasta preparation, therefore, each time Nick is making pasta, it's safe to assume he boils it in water.",NA,"low"
"183",6,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,16,1,"AI",1,"95% of the time",95,"Preheating the oven is a common step in baking, therefore it's likely that Grace does this most of the time when she is baking a cake.",NA,"low"
"184",7,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,17,1,"AI",1,"99% of the time",99,"Most people carry their cell phones wherever they go for communication purposes and this is especially pertinent when traveling. Therefore, it's highly likely Greg carries his cell phone on board almost every time.",NA,"low"
"185",8,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,18,1,"AI",1,"100% of the time",100,"Scissors are the most common tool for cutting hair. Given that Sandy cuts her own hair, she would likely use scissors every time.",NA,"low"
"186",9,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,19,1,"AI",1,"100% of the time",100,"Because the primary reason for visiting a photo exhibit is to look at photographs, it's safe to assume that Henry does so every time he goes.",NA,"low"
"187",10,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,2,1,"AI",1,"98% of the time",98,"As a journalist who specifically visits restaurants, it's likely that her main purpose there is to eat. Therefore, she probably does so almost all of the time.",NA,"low"
"188",11,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,20,1,"AI",1,"99% of the time",99,"It is a common practice to lock one's car after parking to prevent theft or unauthorized access. Hence, it can be inferred that Helen, being a responsible person, would almost always follow this practice.",NA,"low"
"189",12,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,21,1,"AI",1,"90% of the time",90,"Personalizing pizza toppings is accustomed to in pizza-ordering, so Gary likely chooses the toppings himself most of the time when he's ordering pizza.",NA,"low"
"190",13,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,22,1,"AI",1,"100% of the time",100,"The act of rinsing is a part of doing the dishes. Therefore, Julia almost certainly rinses them every time she does the dishes.",NA,"low"
"191",14,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,23,1,"AI",1,"100% of the time",100,"Checking out books is a necessary part of the borrowing process at a library. Therefore, Emma does it every single time she borrows books.",NA,"low"
"192",15,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,24,1,"AI",1,"100% of the time",100,"Detergent is necessary for proper washing of clothes, and since Logan has started doing his own laundry, he would be using detergent every time.",NA,"low"
"193",16,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,4,1,"AI",1,"100% of the time",100,"It's required to have a valid ticket to use the subway system legally, so it's very likely that Jane buys a ticket every time she takes the subway.",NA,"low"
"194",17,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,5,1,"AI",1,"100% of the time",100,"Closing the fuel cap after fueling up is a necessary action to ensure the safety and proper operation of the vehicle. Likely, Rick does it every time he fuels up.",NA,"low"
"195",18,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,6,1,"AI",1,"100% of the time",100,"Lisa's primary activity at the pool is swimming which requires a swimsuit. Therefore, it's logical that she always brings her swimsuit when she goes swimming.",NA,"low"
